stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"Parent8579740","Champvent, Croix fédérale","46.78285360","6.57265852","1",""
"Parent8579741","Bussigny-sur-Oron, collège","46.56976901","6.86264368","1",""
"Parent8579744","Grandsivaz, Marais Martin","46.78847565","6.98436540","1",""
"Parent8579745","Salavaux, Cotterd","46.92032643","7.02142989","1",""
"Parent8579746","Cudrefin, camping","46.96007053","7.02823912","1",""
"Parent8579748","Bern, Obergericht","46.94996557","7.43636172","1",""
"Parent8579749","Tuggen, Rüteli","47.18998023","8.94426477","1",""
"Parent8579753","Courroux, Sous-Rosé","47.36038651","7.38284010","1",""
"Parent8579755","Delémont, Von Roll","47.36350196","7.35991509","1",""
"Parent8579758","Steckborn, im Rank","47.65926670","8.98205690","1",""
"Parent8579760","Yverdon, Zone industrielle sud","46.75813796","6.64305051","1",""
"Parent8579764","Delémont, Giratoire Vorbourg","47.37320615","7.35101278","1",""
"Parent8579765","Riazzino, Montedato Paese","46.17953092","8.88618869","1",""
"Parent8579767","Courtételle, gare","47.34304735","7.31826021","1",""
"Parent8579768","Delémont, Jolimont","47.36241279","7.33855315","1",""
"Parent8579769","Tuggen, Kesmalon","47.19902048","8.94207288","1",""
"Parent8579770","Tuggen, Schlüsselweg","47.20140695","8.94138118","1",""
"Parent8579771","Waldkirch, Bisihus","47.47758800","9.32483604","1",""
"Parent8579789","Montezillon, Les Pommerets","46.98954060","6.83918867","1",""
"Parent8579790","Montezillon, La Guérite","46.98682597","6.83659254","1",""
"Parent8579793","Courrendlin, casino","47.34305344","7.36947316","1",""
"Parent8579799","Avenches, Collège Sous-Ville","46.87945372","7.03718634","1",""
"Parent8579800","Oron-la-Ville, gare routière","46.57120792","6.82158169","1",""
"Parent8579801","Tuggen, Mühlenen","47.18498637","8.94338442","1",""
"Parent8579802","Goppisberg, Dorf","46.37176940","8.05142921","1",""
"Parent8579805","Gorgier-St-Aubin, collège","46.89828887","6.77698033","1",""
"Parent8579806","Unterseen, am Lauener","46.68648656","7.84315481","1",""
"Parent8579807","Unterseen, Ruchenbühl","46.69129298","7.82662581","1",""
"Parent8579808","Quartino, Gerrascia","46.15173941","8.90076835","1",""
"Parent8579809","Flims Dorf, Auas sparsas","46.83626387","9.31778427","1",""
"Parent8579811","Sagogn, Storta pintga","46.79369734","9.25475847","1",""
"Parent8579814","Samnaun-Compatsch, Dorf","46.96050583","10.40470983","1",""
"Parent8579815","Fislisbach, Alterszentrum","47.44336992","8.29292331","1",""
"Parent8579816","Schiers, Salginatobelbrücke","46.98199688","9.71703151","1",""
"Parent8579817","Landquart, Im Lux","46.95037029","9.56716557","1",""
"Parent8579818","Scuol, Runà","46.79862336","10.30760195","1",""
"Parent8579819","Scuol, Serras","46.79706135","10.30843738","1",""
"Parent8579820","Malans GR, Unterdorf","46.97836865","9.57302259","1",""
"Parent8579821","Necker, Grütli","47.34800807","9.13040468","1",""
"Parent8579826","Appenzell, Meistersrüte","47.34870801","9.43259794","1",""
"Parent8579831","Steinegg, Bahnhof","47.32067879","9.43019046","1",""
"Parent8579838","Schlatt TG, Turnhallenstrasse","47.66370152","8.70293237","1",""
"Parent8579839","Hauptikon, Dorf","47.23029851","8.49543951","1",""
"Parent8579840","Gimel, En Péry-Béliaux","46.50806386","6.29497130","1",""
"Parent8579841","Obbürgen, Grabacher","46.98783708","8.37014249","1",""
"Parent8579842","Obbürgen, Unter-Misli","46.99461410","8.38588996","1",""
"Parent8579843","Kloten, Sporthalle Ruebisbach","47.46195759","8.57710535","1",""
"Parent8579844","Häggenschwil, Agen","47.48980248","9.33832874","1",""
"Parent8579845","Waldkirch, Edlischwil","47.47348957","9.30481259","1",""
"Parent8579846","Wittenbach, Oberlören","47.47455823","9.36658974","1",""
"Parent8579847","Wittenbach, Unterlören","47.47986477","9.36093035","1",""
"Parent8579848","Rickenbach LU, Dorf","47.21979320","8.15373834","1",""
"Parent8579854","Alvaneu Bad, Solas","46.67215719","9.66180309","1",""
"Parent8579855","Grandson, croisée de Fiez","46.81543360","6.65197078","1",""
"Parent8579856","Valchava, spv. Plazzaraun","46.60298386","10.39446005","1",""
"Parent8579857","Sta. Maria Val M., Val Gronda","46.56623025","10.43805529","1",""
"Parent8579858","Sta. Maria Val M., Blockhütte","46.58193369","10.43799241","1",""
"Parent8579859","Sta. Maria Val M., Pra da Vau","46.58222388","10.38972593","1",""
"Parent8579860","Rongellen, Dorf","46.67358105","9.44344061","1",""
"Parent8579861","Zillis, Schulhaus","46.63248355","9.44094329","1",""
"Parent8579862","Gebenstorf, Vogelsang","47.49302561","8.24297698","1",""
"Parent8579863","Münchenbuchsee, Buechlimatt","47.02871285","7.43998193","1",""
"Parent8579864","Pfaffnau, Steinacher","47.22407000","7.89276877","1",""
"Parent8579865","Kirchenthurnen, Mösli","46.82457434","7.49730343","1",""
"Parent8579867","Oberscherli, Abzweigung","46.88318689","7.41723659","1",""
"Parent8579868","Oberscherli, Lehmackerweg","46.88234572","7.41435300","1",""
"Parent8579869","Fehraltorf, Schrännenbrunnen","47.39533963","8.73623292","1",""
"Parent8579870","Rodi, Dazio Grande","46.48875193","8.74695880","1",""
"Parent8579872","Linthal, Bebie","46.91925268","8.99607960","1",""
"Parent8579873","Savièse, Le Belvédère","46.24919986","7.32661454","1",""
"Parent8579874","Savièse, Déjane","46.25828735","7.36085832","1",""
"Parent8579875","Savièse, Pradubuis","46.26056675","7.36673330","1",""
"Parent8579876","Savièse, Drône parking","46.26242995","7.36961689","1",""
"Parent8579877","Grimisuat, Rte de Savièse","46.26163499","7.38095363","1",""
"Parent8579879","Savièse, Monteiller village","46.25651717","7.35450723","1",""
"Parent8579880","Heiligkreuz (Mels), Untergasse","47.05948531","9.41034667","1",""
"Parent8579881","Heiligkreuz (Mels), Staatsstr.","47.05668243","9.41416451","1",""
"Parent8579882","Mels, Altersheim","47.04609379","9.42452209","1",""
"Parent8579883","Mels, Bahnhofstrasse","47.04980311","9.41982390","1",""
"Parent8579884","Mels, Feldackerstrasse","47.04605094","9.42966045","1",""
"Parent8579885","Mels, Bahnhof","47.05354890","9.41703014","1",""
"Parent8579886","Mels, Pizolcenter","47.04032118","9.43491560","1",""
"Parent8579888","Mels, Schwarzackerstrasse","47.04829126","9.42924723","1",""
"Parent8579889","Plons (Mels), Dorf","47.05733726","9.40146234","1",""
"Parent8579890","Sargans, Neue Stadtergasse","47.05030501","9.43199607","1",""
"Parent8579891","Vilters, Rosengarten","47.02662480","9.45024984","1",""
"Parent8579893","Sargans, Zürcherstrasse","47.04887887","9.43536476","1",""
"Parent8579894","Enggistein, Dorf","46.93219141","7.59696253","1",""
"Parent8579895","Worb, Blümlisalpstrasse","46.92511200","7.57581618","1",""
"Parent8579896","Bern, Hirschengraben","46.94606533","7.43778106","1",""
"Parent8579897","Bern, Kocherpark","46.94588135","7.43404407","1",""
"Parent8579898","Bern, Bümpliz Unterführung","46.94218933","7.40069860","1",""
"Parent8579899","Bern, Bümpliz Höhe","46.94227520","7.39705144","1",""
"Parent8579900","Bern, Bümpliz Post","46.94150855","7.39295513","1",""
"Parent8579901","Bern, Statthalterstrasse","46.93947229","7.38602013","1",""
"Parent8579903","Frasco, Mora di Fuori","46.34453408","8.79801006","1",""
"Parent8579904","Lömmenschwil, Romanshornerstr.","47.49663091","9.35404027","1",""
"Parent8579905","L'Abergement, village","46.75382371","6.48894452","1",""
"Parent8579906","Ballaigues, Maillefer","46.72939030","6.41793270","1",""
"Parent8579907","Ballaigues, cure","46.72908858","6.41073719","1",""
"Parent8579909","Vallorbe, Le Creux","46.73021539","6.38862067","1",""
"Parent8579910","Vallorbe, Eterpaz","46.71335390","6.38210789","1",""
"Parent8579911","Vallorbe, collège","46.71363107","6.37917039","1",""
"Parent8579912","Vallorbe, place de la Liberté","46.71197420","6.37528069","1",""
"Parent8579915","St. Niklaus VS, Schulhaus","46.17699934","7.80292825","1",""
"Parent8579916","St. Niklaus VS, Altersheim","46.17272588","7.79982907","1",""
"Parent8579917","St. Niklaus VS, Ballacker","46.16380465","7.79875109","1",""
"Parent8579918","St. Niklaus VS, Gehri","46.16058793","7.79590343","1",""
"Parent8579920","Herbriggen, Mattsand","46.14949905","7.79088185","1",""
"Parent8579921","Herbriggen, Breitmatten","46.12262011","7.78836656","1",""
"Parent8579922","Broglio, Somprei","46.37944218","8.66122359","1",""
"Parent8579923","St. Niklaus VS, Meiggern","46.19031524","7.82462257","1",""
"Parent8579924","Gasenried, Hubeln","46.18755406","7.82476630","1",""
"Parent8579925","Müllheim Dorf, Himmelbrunnen","47.60648577","8.99601672","1",""
"Parent8579926","Gasenried, Erbji","46.18231738","7.82815295","1",""
"Parent8579927","Grächen, Fuhrmatten","46.19352401","7.83181807","1",""
"Parent8579928","Schaffhausen, Hohlenbaum","47.70615512","8.61890396","1",""
"Parent8579930","Schaffhausen, KSS Freizeitpark","47.70633648","8.62267688","1",""
"Parent8579931","Stetten SH, Rietwis","47.73674020","8.65687575","1",""
"Parent8579932","Frauenfeld, Fliederstrasse","47.54999557","8.88850634","1",""
"Parent8579933","Uznach, Uznabergstrasse","47.23064011","8.96267125","1",""
"Parent8579936","Bellinzona, Stazione","46.19482363","9.02822132","1",""
"Parent8579937","Eglisau, Oberseglingen","47.57201836","8.52436526","1",""
"Parent8579939","Eglisau, Kaiserhof","47.57239412","8.52776987","1",""
"Parent8579941","Eglisau, Tössriederen","47.56572708","8.54317598","1",""
"Parent8579942","Eglisau, Altersheim","47.57549703","8.52769801","1",""
"Parent8579944","Eglisau, Wiler","47.57681814","8.53091398","1",""
"Parent8579945","Eglisau, Schlafapfelbaum","47.57935117","8.51966707","1",""
"Parent8579946","Biel/Bienne, Residenz","47.13042013","7.23980135","1",""
"Parent8579947","Näfels, Oberdorf","47.09444165","9.06085711","1",""
"Parent8579949","Näfels, Kino","47.09716304","9.06310290","1",""
"Parent8579950","Näfels, Post","47.09954186","9.06425275","1",""
"Parent8579951","Mollis, Kanalstrasse","47.09531006","9.07131350","1",""
"Parent8579952","Mollis, Oberrütelistrasse","47.09206260","9.06985823","1",""
"Parent8579953","Mollis, Baumgartenstrasse","47.08979966","9.07231962","1",""
"Parent8579954","Vouvry, piscine","46.33529343","6.88983568","1",""
"Parent8579955","Savosa, Liceo Ovest","46.01639550","8.93446415","1",""
"Parent8579958","Lauterbrunnen, Lochbrücke","46.60673006","7.90534518","1",""
"Parent8579959","Stalden (Sarnen), Sportplatz","46.88487533","8.20643351","1",""
"Parent8579960","Wilen (Sarnen), Bodenmattli","46.88329127","8.22692409","1",""
"Parent8579962","Brienzwiler, Bahnhof","46.74576665","8.09057779","1",""
"Parent8579963","Fislisbach, Steinäcker","47.43339913","8.28937496","1",""
"Parent8579966","Ennetmoos, Riedmatthof","46.95263915","8.33125442","1",""
"Parent8579967","Kloten, Weinbergstrasse","47.46615409","8.58015064","1",""
"Parent8579968","Kloten, Egetswil","47.46955477","8.58466916","1",""
"Parent8579969","Kloten, Chanzler","47.46708930","8.58202812","1",""
"Parent8579970","Bex, Résidence","46.24794501","7.02233719","1",""
"Parent8579972","Monthey, Europe/Plantaud","46.25144858","6.95571813","1",""
"Parent8579973","Monthey, Trollietta","46.25395809","6.95132537","1",""
"Parent8579976","Andiast, S. Clau","46.78182017","9.10871037","1",""
"Parent8579977","Ponte Capriasca, Nogo Sopra","46.05987857","8.94520800","1",""
"Parent8579978","Waldkirch, Werkhof","47.47078139","9.29282907","1",""
"Parent8579979","Häggenschwil, Dorfplatz","47.49402711","9.34429355","1",""
"Parent8579980","Häggenschwil, Täschlihus","47.48834564","9.34407796","1",""
"Parent8579981","Waldkirch, Bernhardsrüti","47.47615511","9.31336456","1",""
"Parent8579982","Waldkirch, Gemeindehaus","47.46985839","9.28832851","1",""
"Parent8579983","Campascio, Zalende","46.24190020","10.13322997","1",""
"Parent8579984","Brusio, Municipio","46.25807617","10.12641175","1",""
"Parent8579985","Campascio, Strada","46.24468351","10.13107401","1",""
"Parent8579986","Campocologno, Stazione","46.23379800","10.14228498","1",""
"Parent8579987","Le Prese, Scuole","46.29321325","10.07901664","1",""
"Parent8579988","Brusio, Pergola","46.25296424","10.12708549","1",""
"Parent8579989","Miralago, Stazione","46.27310486","10.09979467","1",""
"Parent8579991","Bonstetten, Sunnenberg","47.31244497","8.47339485","1",""
"Parent8579994","Wettswil a.A., Moosstrasse","47.33501184","8.47475131","1",""
"Parent8579996","Grabs, Säntisstrasse","47.18339287","9.43431373","1",""
"Parent8579997","Fideris, Madinis","46.91598223","9.74697236","1",""
"Parent8580003","Wolfenschiessen, Bahnhof","46.90798013","8.39490904","1",""
"Parent8580004","Meikirch, Abzw. Weissenstein","46.99976062","7.38750235","1",""
"Parent8580005","S. Carlo GR, Percosta","46.36001022","10.07509998","1",""
"Parent8580010","Sempach Stadt, Seemätteli","47.14364383","8.18031051","1",""
"Parent8580011","Flüeli-Ranft, Allmend","46.87492812","8.25495152","1",""
"Parent8580012","Sarnen, Kantonsschule","46.89273355","8.24313868","1",""
"Parent8580014","Grossteil, Rüti","46.85026706","8.16227233","1",""
"Parent8580016","Hergiswil LU, Vordere Säge","47.08319376","7.95620779","1",""
"Parent8580018","Altbüron, Ludligen","47.20122996","7.86127383","1",""
"Parent8580021","Chiasso, Rampa","45.83658242","9.02491552","1",""
"Parent8580022","Chiasso, Piazza Indipendenza","45.83325273","9.03120373","1",""
"Parent8580023","Brusio, Ginetto Deviazione","46.26478991","10.12360003","1",""
"Parent8580025","Chiasso, Scuole","45.83807821","9.02708944","1",""
"Parent8580028","Agarone, Paese","46.17844864","8.90601451","1",""
"Parent8580031","Contra, Costa","46.18617342","8.83749102","1",""
"Parent8580032","Ennenda, Seilbahn","47.03144985","9.08310838","1",""
"Parent8580033","Plons (Mels), Kaserne","47.05793701","9.40462441","1",""
"Parent8580035","Paradiso, Debarcadero","45.99304034","8.94666327","1",""
"Parent8580037","Savosa, Liceo","46.01832312","8.93590146","1",""
"Parent8580038","Comano, Quattro Strade","46.03234472","8.95646389","1",""
"Parent8580039","Grancia, Centro Lugano Sud","45.97300932","8.92801425","1",""
"Parent8580041","Aranno, Lusciè","46.02786044","8.87697197","1",""
"Parent8580043","Guggisberg, Riedacker","46.74646838","7.31312185","1",""
"Parent8580044","Oberwald VS, Muttbach","46.57090532","8.39648110","1",""
"Parent8580045","Ulrichen, Kittbrücke","46.50056376","8.33113764","1",""
"Parent8580046","Wohlen b. Bern, Schaufelacker","46.97678122","7.36290648","1",""
"Parent8580057","Gstaad, Bissenegg","46.46970537","7.30620482","1",""
"Parent8580059","Mendrisio, Macello","45.87154464","8.98234436","1",""
"Parent8580060","Gstaad, Staldenmatte","46.46944551","7.29976390","1",""
"Parent8580061","Mendrisio, Casa Anziani","45.86784799","8.98467998","1",""
"Parent8580066","Muggio, Camasciora","45.91686017","9.03400647","1",""
"Parent8580067","Bruzella, Cimitero","45.87854320","9.03563242","1",""
"Parent8580068","Morbio Inferiore, Serfontana","45.84568798","9.01394709","1",""
"Parent8580070","Balerna, Bellavista (FFS)","45.84663287","9.00639226","1",""
"Parent8580071","Balerna, Croce Bianca","45.85085026","9.00632039","1",""
"Parent8580072","Balerna, Mezzana","45.85327793","8.99870268","1",""
"Parent8580073","Coldrerio, Mercole","45.85536765","8.99383381","1",""
"Parent8580074","Coldrerio, Ideal","45.85601832","8.99191142","1",""
"Parent8580076","Coldrerio, Colle degli Ulivi","45.85937793","8.98255097","1",""
"Parent8580077","Poschiavo, Scuole","46.32123721","10.06013405","1",""
"Parent8580078","Balerna, Mercole","45.85197651","9.00309544","1",""
"Parent8580079","Moutier, Banque cantonale","47.27981987","7.37453966","1",""
"Parent8580080","Arzo, Coop","45.87378377","8.94618717","1",""
"Parent8580081","Vacallo, Ponte Picio","45.83929860","9.03145525","1",""
"Parent8580084","Moutier, Crèche","47.27476132","7.37448576","1",""
"Parent8580085","Sta. Maria in Calanca, Pozzo B","46.26217531","9.14352009","1",""
"Parent8580086","Castaneda, Al Ronc","46.25936805","9.13809426","1",""
"Parent8580087","Castaneda, Alla Leura","46.25957923","9.14187617","1",""
"Parent8580090","Augio, Tarco","46.36806897","9.12611074","1",""
"Parent8580093","Cauco, ponte","46.33614934","9.11860082","1",""
"Parent8580095","Moutier, patinoire","47.27407869","7.37778258","1",""
"Parent8580096","Arvigo, Al Canton","46.30277752","9.11418111","1",""
"Parent8580097","Moutier, Aux Laives","47.27110425","7.36261902","1",""
"Parent8580098","Arvigo, Filovia","46.29978615","9.11410924","1",""
"Parent8580100","Buseno, Botteghe","46.27486829","9.11065971","1",""
"Parent8580101","St-Maurice, Cantine","46.19660202","7.01374031","1",""
"Parent8580102","Melchtal, Plätzli","46.82980483","8.28672493","1",""
"Parent8580103","Grono, Bivio Calanca","46.24610617","9.14162464","1",""
"Parent8580104","Vico Morcote, Pradon","45.93110117","8.92469947","1",""
"Parent8580107","Mendrisio, Centro Studi 2","45.86347550","8.97872415","1",""
"Parent8580113","Sorengo, Moncucchetto","46.00487202","8.93639553","1",""
"Parent8580114","Mendrisio, Centro Studi 1","45.86282491","8.98101485","1",""
"Parent8580115","Vico Morcote, Via Piana","45.92858317","8.92243571","1",""
"Parent8580116","Carì, Ticc di Dentro","46.49342749","8.82458223","1",""
"Parent8580117","Molare, Campi","46.49165256","8.82663937","1",""
"Parent8580118","Molare, Stella Alpina","46.48931475","8.82834617","1",""
"Parent8580119","Molare, Barescia","46.48449657","8.82722327","1",""
"Parent8580122","Faido, Centrale telefoni","46.48188010","8.79049116","1",""
"Parent8580123","Polmengo, Paese","46.48400793","8.78631400","1",""
"Parent8580124","Faido, Ospedale Distrettuale","46.47810672","8.80589727","1",""
"Parent8580128","Mairengo, Selva","46.48852309","8.78970064","1",""
"Parent8580129","Mairengo, Campasc","46.48638926","8.79288966","1",""
"Parent8580130","Faido, Centrale elettrica","46.48544911","8.79018574","1",""
"Parent8580131","Faido, Casa per Anziani","46.47975838","8.79416527","1",""
"Parent8580132","Faido, Pesa comunale","46.47845933","8.79920482","1",""
"Parent8580133","Rossura, Bivio per Rossura","46.47977075","8.81139496","1",""
"Parent8580134","Faido, Chia Meiza","46.47897277","8.81055953","1",""
"Parent8580135","Dalpe, Cornone","46.47712313","8.77586659","1",""
"Parent8580136","Dalpe, Villaggio","46.47407325","8.77519285","1",""
"Parent8580137","Dalpe, Campiano","46.47735201","8.77279435","1",""
"Parent8580138","Dalpe, Valle","46.48046357","8.77337826","1",""
"Parent8580139","Prato (Leventina), Paese","46.48306155","8.75698400","1",""
"Parent8580140","Prato (Leventina),Biv.Mascengo","46.48296877","8.75303141","1",""
"Parent8580141","Rodi, Casa Gendotti","46.48807777","8.74293435","1",""
"Parent8580142","Fiesso, Paese","46.49315538","8.73509206","1",""
"Parent8580143","Lü, Valpaschun","46.60964290","10.38667166","1",""
"Parent8580150","Ftan, Baraigla","46.79076366","10.26575842","1",""
"Parent8580151","Scuol, Putschigls","46.79200604","10.27335817","1",""
"Parent8580163","Planken, Abzw. Egerta","47.18354551","9.54302784","1",""
"Parent8580164","Würenlingen, Sonne","47.53242162","8.25292133","1",""
"Parent8580165","Etzgen, Schulhaus","47.57390317","8.10699001","1",""
"Parent8580179","Thusis, Bahnhof","46.69847717","9.44008091","1",""
"Parent8580180","Feldis/Veulden, Dorfplatz","46.79405405","9.43258896","1",""
"Parent8580181","Etzgen, Dorf","47.57169109","8.10991852","1",""
"Parent8580182","Tamboalp, Abzw.","46.54417106","9.32009294","1",""
"Parent8580183","S. Bernardino, Campeggio","46.46639520","9.18731296","1",""
"Parent8580184","Leibstadt, Milchhüsli","47.59034241","8.17528892","1",""
"Parent8580187","Li Curt, Annunziata","46.30638308","10.06978196","1",""
"Parent8580188","Lumbrein, spv. Surin","46.68364564","9.12985671","1",""
"Parent8580190","Camuns, Sutscheins","46.70522303","9.20028463","1",""
"Parent8580192","Trun, Campliun","46.73904433","8.97318154","1",""
"Parent8580193","Küblis, Dalvazza","46.91517839","9.76755276","1",""
"Parent8580195","Klus, Maiacker","47.29989689","7.70091557","1",""
"Parent8580197","Meien, Gorezmettlen","46.74342747","8.50737812","1",""
"Parent8580198","Untervaz, Gaidla","46.92704452","9.53838355","1",""
"Parent8580200","Bendern, Widagass","47.21118364","9.50659217","1",""
"Parent8580201","Triesen, Schule","47.10565047","9.52509747","1",""
"Parent8580202","Vaduz, Schulzentrum","47.15563641","9.50565793","1",""
"Parent8580206","Gamprin, Waldeck","47.22228245","9.51803671","1",""
"Parent8580207","Hinterschellenberg","47.24101519","9.56007787","1",""
"Parent8580208","Oberwald VS, Rhonequelle","46.54451088","8.35589521","1",""
"Parent8580209","Grimsel, Rest. Grimselblick","46.56167830","8.34509746","1",""
"Parent8580210","Eggersriet, Oestran","47.43761614","9.43882327","1",""
"Parent8580212","Ulrichen, Abzw. Nufenen","46.50682113","8.30708974","1",""
"Parent8580216","St. Moritz, Segantini Museum","46.49288327","9.83365979","1",""
"Parent8580219","Wohlen b. Bern, Oberwohlen","46.97359396","7.35826219","1",""
"Parent8580221","St-Maurice, L'Acquis-Chapelle","46.19453760","7.00826957","1",""
"Parent8580222","St-Maurice, Les Emonets","46.20082388","7.01264437","1",""
"Parent8580223","Delémont, Vieille Ville","47.36614265","7.34320642","1",""
"Parent8580224","Botyre (Ayent), La Croisée","46.28077908","7.41187365","1",""
"Parent8580228","Triesenberg, Rizlina","47.12014567","9.55277456","1",""
"Parent8580229","Malbun, Bergbahnen","47.10540589","9.60499363","1",""
"Parent8580231","La Place (Ayent), centre","46.27373821","7.41235874","1",""
"Parent8580232","Schaan, Kresta","47.17037449","9.51715636","1",""
"Parent8580234","Wald ZH, Hittenberg","47.27754663","8.93520975","1",""
"Parent8580235","Flanthey, rte de Valençon","46.27217345","7.45829858","1",""
"Parent8580236","Rotkreuz, Ibikon","47.13304802","8.43990566","1",""
"Parent8580237","Hinterkappelen, Bernstrasse","46.96792999","7.37730647","1",""
"Parent8580238","Vico Morcote, Chiesa","45.93045137","8.92270521","1",""
"Parent8580239","Turbach, Pfündli","46.48012953","7.34014317","1",""
"Parent8580240","Frauenfeld, Rorerbrücke","47.57835737","8.88460765","1",""
"Parent8580242","St. Gallen, Hochwacht","47.41373757","9.36367920","1",""
"Parent8580245","Kreuzlingen, Rosenegg","47.64461639","9.17191583","1",""
"Parent8580246","Kreuzlingen, Alterszentrum","47.64548790","9.17496112","1",""
"Parent8580247","Nussbaumen TG, Tobelbrunnen","47.62068659","8.83219994","1",""
"Parent8580249","Lommis, Krattenbach","47.51783283","8.99831640","1",""
"Parent8580250","Weinfelden, Felsenstrasse","47.56641201","9.11071361","1",""
"Parent8580251","Raperswilen, Schulhaus","47.63545862","9.04406760","1",""
"Parent8580252","Ennenda, Gemeindehaus","47.03351935","9.07801494","1",""
"Parent8580256","Elsau, Pestalozzistrasse","47.49934383","8.79894431","1",""
"Parent8580257","Elsau, Ebnet","47.50208695","8.80110027","1",""
"Parent8580258","Elsau, Dorf","47.50477531","8.80182790","1",""
"Parent8580259","Elsau, Sportplatz","47.50208088","8.79096727","1",""
"Parent8580260","Elsau, Bännebrett","47.50388325","8.78404126","1",""
"Parent8580261","Winterthur, Chli-Hegi","47.50529112","8.78073546","1",""
"Parent8580263","Winterthur, Schlossacker","47.50722687","8.76709903","1",""
"Parent8580264","Winterthur, Grubenstr.","47.50734217","8.76503291","1",""
"Parent8580265","Winterthur, Hegifeld","47.50663827","8.76052336","1",""
"Parent8580266","Glarus, Stampf","47.04134964","9.06852873","1",""
"Parent8580267","Praz-Jean VS, Stand Mourty","46.14626282","7.46112827","1",""
"Parent8580268","Affoltern a.A., Bezirksspital","47.28063041","8.45743179","1",""
"Parent8580270","Wohlen AG, Freihofweg","47.34973660","8.27524446","1",""
"Parent8580271","Glarus, Lurigenstrasse","47.04665694","9.05782081","1",""
"Parent8580275","Wohlen AG, Rummelring","47.35004700","8.28830597","1",""
"Parent8580276","Wohlen AG, Luegisland","47.34916448","8.29224059","1",""
"Parent8580277","Wohlen AG, Cheiblerrain","47.34732029","8.29213279","1",""
"Parent8580278","Wohlen AG, Zürcherhof","47.34604210","8.29067752","1",""
"Parent8580281","Wohlen AG, Sonnhalde","47.34786199","8.28696748","1",""
"Parent8580282","Wohlen AG, obere Haldenstrasse","47.34848281","8.28429948","1",""
"Parent8580283","Wohlen AG, Manor","47.35015655","8.27775975","1",""
"Parent8580285","Wohlen AG, Bünzstrasse","47.35116077","8.27493005","1",""
"Parent8580288","Glarus, Rathaus","47.04011303","9.06738787","1",""
"Parent8580289","Buchberg, Engel","47.57255775","8.56232806","1",""
"Parent8580290","Buchberg, Kirche","47.57476374","8.56702625","1",""
"Parent8580291","Elsau, Tolhusen","47.48710121","8.81212259","1",""
"Parent8580293","Wohlen AG, Gyrenhübelstrasse","47.35522005","8.28268252","1",""
"Parent8580295","Wohlen AG, Höhenweg","47.35522005","8.28507203","1",""
"Parent8580296","Oberneunforn, Langmüli","47.61051931","8.74325774","1",""
"Parent8580297","Uerzlikon, Dorf","47.22334401","8.49747868","1",""
"Parent8580298","Mettmenstetten, Rossau","47.22608931","8.48373446","1",""
"Parent8580299","Mettmenstetten, Wissenbach","47.23551988","8.47437401","1",""
"Parent8580300","Mettmenstetten, Rossauerstr.","47.24222884","8.46469916","1",""
"Parent8580301","Zürich Flughafen, OPC","47.45265243","8.56566081","1",""
"Parent8580302","Rottenschwil, Rebberg","47.31112939","8.36038679","1",""
"Parent8580303","Wohlen AG, Postplatz","47.34886017","8.27702313","1",""
"Parent8580305","Wohlen AG, Büttikerstrasse","47.34075249","8.27487616","1",""
"Parent8580306","Wohlen AG, untere Farnbühlstr.","47.34402127","8.27309749","1",""
"Parent8580307","Wohlen AG, Rainmattstrasse","47.36220591","8.26628826","1",""
"Parent8580308","Wohlen AG, Brünismatt","47.34304735","8.27482226","1",""
"Parent8580310","Remetschwil, Garage","47.40641200","8.32901762","1",""
"Parent8580311","Dättwil AG, Langacker","47.45625442","8.28829699","1",""
"Parent8580312","Wohlen AG, Gerstmatt","47.35327261","8.28635662","1",""
"Parent8580313","Wohlen AG, Guggimatt","47.35201282","8.28722799","1",""
"Parent8580314","Wohlen AG, Industriestrasse","47.35080169","8.26109600","1",""
"Parent8580315","Fislisbach, Dorfstrasse","47.43654065","8.29195313","1",""
"Parent8580317","Berikon, Stalden","47.34756984","8.37662833","1",""
"Parent8580318","Oberrohrdorf, Brüggliacher","47.42185835","8.31349473","1",""
"Parent8580320","Leuggern, Turnhalle","47.58235067","8.21627007","1",""
"Parent8580321","Brugg AG, Unterführung SBB","47.47937300","8.19964225","1",""
"Parent8580322","Brugg AG, Obergrüt/Badi","47.47732086","8.19723477","1",""
"Parent8580323","Brugg AG, Bodenackerstrasse","47.47495290","8.19518661","1",""
"Parent8580324","Brugg AG, Gesundheitszentrum","47.48294281","8.20279534","1",""
"Parent8580326","Würenlingen, Bachstrasse","47.53512056","8.25408016","1",""
"Parent8580328","Windisch, Breiti","47.48035654","8.22121080","1",""
"Parent8580329","Schwaderloch, Bahnhof","47.58608918","8.14476417","1",""
"Parent8580330","Murgenthal, Fahracker","47.26469766","7.82932974","1",""
"Parent8580333","Zofingen, Untere Brühlstrasse","47.28992940","7.93752283","1",""
"Parent8580334","Wohlen AG, Ringstrasse","47.34954184","8.26233567","1",""
"Parent8580335","Mumpf, Ankengasse","47.54435654","7.92210774","1",""
"Parent8580337","Duggingen, Hofackerbühne/Bhf.","47.45217255","7.60448143","1",""
"Parent8580339","Le Locle, Hôtel-de-Ville","47.05585622","6.74552133","1",""
"Parent8580341","Wohlen AG, Freiämterhof","47.34917666","8.26402451","1",""
"Parent8580342","Wohlen AG, Cellpack Werk 1","47.35393596","8.25627205","1",""
